system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,NDVI,NDWI,SAVI,date,farm_id,.geo
20180408T053641_20180408T054724_T42QZJ_0,3972.2492633206116,3145.1521182551564,1984.533162649146,2456.1054538428084,3155.5923868412156,3450.6467803487735,3673.07883677117,3897.739529491327,4036.8460460847286,4138.840297570166,0.28091717490685525,0.123461485714364,0.009080262802462912,0.18517920632505425,2018-04-08,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20180408T053641_20180408T054724_T42QZJ_1,3300.885152465087,2733.2827966182185,1745.6273867198638,2101.1245369051007,2537.3487223330476,2810.904483708558,3004.0191412558183,3173.9964852284593,3144.0462619929694,3350.7327348722333,0.2899332456457432,0.10624421072956346,-0.024670552727684432,0.15935232656056264,2018-04-08,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20180408T053641_20180408T054724_T42QZJ_2,2956.349279161206,2246.8512450851904,1373.6146788990825,1743.017038007864,1645.450851900393,2242.1041939711668,3397.244429882044,3748.7057667103527,3829.37745740498,3920.945609436435,1.6187733180453237,0.3990849848241405,0.1287897793258503,0.5985727548963029,2018-04-08,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20180408T053641_20180408T054724_T42QZJ_3,2714.38618705036,2022.2989928057555,1244.2443165467628,1563.7755395683455,1426.9913669064754,1934.1919424460436,3208.441438848921,3657.3102158273387,3593.0929496402878,3734.6293525179854,1.9242403939199508,0.4310598853566613,0.13895205033222163,0.6465254397167471,2018-04-08,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20180408T053641_20180408T054724_T43QBD_0,4014.744323408376,3171.1484870491404,1984.0424594529163,2482.675090777051,3226.9776325344956,3542.8648269184223,3736.1683369644143,3949.4857419511013,4094.4100702009187,4209.826870007263,0.2607005203912048,0.11949827186471808,0.01047602737229388,0.17923500598621256,2018-04-08,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20180408T053641_20180408T054724_T43QBD_1,3324.344391033267,2741.5886440435966,1720.7828280424537,2096.4583789443623,2564.5776022083674,2842.005092570559,3021.4925515206323,3198.6542763314455,3153.75127314264,3385.326590833374,0.2631486349061487,0.10242216843292354,-0.026690282479939594,0.15361986079989196,2018-04-08,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20180408T053641_20180408T054724_T43QBD_2,2979.5565045992125,2263.892247043364,1312.2371879106443,1709.1090670170831,1612.644546649146,2244.7963206307495,3434.8022339027602,3747.1570302233904,3872.864651773982,3965.37582128778,1.5343252762182336,0.41235875804915306,0.13043242822267245,0.618481687869565,2018-04-08,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20180408T053641_20180408T054724_T43QBD_3,2715.4717579250723,2015.4726224783863,1170.878386167147,1516.6190201729105,1382.054755043228,1904.25734870317,3234.5432276657066,3711.8910662824214,3611.36772334294,3794.4198847262246,1.7917972555249302,0.44598804491981514,0.14132264368513972,0.6689150928861393,2018-04-08,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20181020T053839_20181020T054911_T42QZJ_0,3079.162310999468,2281.4504613303698,1553.913965508912,1978.7999130476783,1880.4169363798849,2745.643833631225,3728.0443456837816,4094.670402396018,4137.913723974686,4386.465967827641,1.51112047326079,0.37416586057155254,0.14592828921597692,0.561202225105644,2018-10-20,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20181020T053839_20181020T054911_T42QZJ_1,3011.4306070105436,2173.831243469173,1539.9057661252018,1962.0032772869758,1835.9230550014245,2763.372375795572,3946.93089199202,4436.825876318039,4516.791868528544,4809.7436591621545,1.6956440507070951,0.4216845825983154,0.19955398352515857,0.6324770688752112,2018-10-20,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20181020T053839_20181020T054911_T42QZJ_2,3094.1906946264744,2280.648099606815,1460.0819134993446,1733.1349934469201,1673.005897771953,2293.7824377457405,3456.8525557011794,3955.8695937090433,3934.2817824377453,4226.482961992137,1.893983817751386,0.40261599075473553,0.11944039545108591,0.6038701732020161,2018-10-20,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20181020T053839_20181020T054911_T42QZJ_3,3146.548776978417,2282.922302158274,1534.9056115107915,1975.9450359712234,1889.9968345323744,2805.0992805755395,3900.299280575541,4337.170647482015,4429.454388489209,4711.981870503598,1.5054071304968017,0.4016909775332657,0.16953127193905923,0.6024888034746166,2018-10-20,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20181020T053839_20181020T054911_T43QBD_0,3076.78082788671,2279.1710481723558,1557.1920600338901,1978.534592108447,1879.819026870007,2743.2797385620916,3731.3513435003633,4099.660808520941,4136.49179375454,4388.920842411039,1.5238246042170571,0.374168367935676,0.1461466105381015,0.5612059693358468,2018-10-20,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20181020T053839_20181020T054911_T43QBD_1,3010.9062871829037,2173.0799105230585,1544.9436485650374,1963.831469230403,1836.4455285326733,2762.927609347486,3945.184379610681,4434.9256103945545,4516.358764456713,4808.655656560848,1.7101713980861089,0.42154440947002414,0.19963071699810725,0.6322668281495006,2018-10-20,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20181020T053839_20181020T054911_T43QBD_2,2999.5308804204997,2189.3639947437587,1466.7043363994746,1728.4388961892253,1668.5308804204997,2227.4908015768733,3399.8889618922476,3933.965177398161,3939.0906701708286,4187.405387647832,1.9458521464815597,0.40421227378915325,0.13505390078340285,0.6062643947162907,2018-10-20,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20181020T053839_20181020T054911_T43QBD_3,3163.3899135446686,2298.8023054755045,1535.0530259365999,1975.0907780979828,1881.9435158501446,2812.464841498558,3879.727377521614,4315.9469740634,4426.5291066282425,4687.150720461095,1.5266566717963108,0.4031139156911401,0.166677135136454,0.604622965975645,2018-10-20,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20181030T053939_20181030T054944_T42QZJ_0,4013.3334621515864,3253.0028501038582,1909.7213178107336,2268.8971547268247,2731.139075406984,3232.172262209555,3595.5043717694803,3843.6860538138253,4110.999565238392,4149.544756291965,0.5619495902180468,0.20168441717654853,0.012610963881258937,0.30250447891763316,2018-10-30,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20181030T053939_20181030T054944_T42QZJ_1,3674.1078179918304,2800.3523795953256,1700.3698109622867,2151.8320984136035,2360.5403248788825,3174.919967702099,3889.289731167474,4220.450460720054,4518.951268167567,4578.19663721858,0.9116932111610936,0.31337500593657586,0.10281052676055685,0.47002832940053413,2018-10-30,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20181030T053939_20181030T054944_T42QZJ_2,2762.3951507208385,2131.2778505897772,1393.6173001310617,1607.4711664482309,1557.166448230668,2069.5609436435125,3231.308650065531,3663.839449541285,3943.8020969855834,3759.7273918741807,2.1157584190979764,0.43333192983269087,0.1758351122721411,0.649938857764407,2018-10-30,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20181030T053939_20181030T054944_T42QZJ_3,3597.3470503597127,2929.467050359712,1693.2892086330933,1957.4779856115108,2370.7499280575535,2747.4541007194243,3111.854100719424,3363.284316546763,3492.8633093525186,3620.4178417266194,0.5679847097211281,0.1911385423663255,-0.014785729257787438,0.28668336900845937,2018-10-30,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20181030T053939_20181030T054944_T43QBD_0,3988.908932461873,3241.293343016219,1932.1190510772212,2272.7462599854757,2710.210796417333,3200.581360445413,3565.8457032195593,3812.641733236504,4074.344517066086,4120.624546114743,0.5869932210109883,0.20105277390130902,0.011059184539225188,0.3015569015217045,2018-10-30,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20181030T053939_20181030T054944_T43QBD_1,3652.421398315168,2793.230736280996,1739.637285231545,2162.8399409832946,2359.762314977869,3141.496406644139,3837.775736518967,4163.440197991529,4467.372519156634,4516.646185331493,0.9462112222921621,0.30833748583591475,0.10012610946658057,0.4624723478101153,2018-10-30,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20181030T053939_20181030T054944_T43QBD_2,2720.1018396846257,2085.693166885677,1452.3009198423133,1649.4152431011828,1591.3745072273325,2054.3738501971097,3261.882391590014,3759.1773981603155,3928.329829172142,3817.3646517739817,2.2885784319981712,0.422690911717522,0.18124169251035946,0.6339789921191603,2018-10-30,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20181030T053939_20181030T054944_T43QBD_3,3569.2164265129686,2913.4394812680116,1733.331123919308,1980.9025936599423,2367.023631123919,2739.5907780979824,3099.0256484149854,3354.715561959654,3477.31181556196,3605.509221902017,0.6038112642771906,0.189769937181559,-0.01244610477253726,0.2846305588538097,2018-10-30,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20181109T054039_20181109T054207_T42QZJ_0,3445.727839234818,2976.154485290565,1801.3749577315098,2056.092749142553,2457.5626298246452,2741.866141732282,2935.8415535481367,3110.6862470412057,3194.728370610114,3288.803391140524,0.42214504300175526,0.13051358144968128,-0.03776536850218378,0.1957529961090709,2018-11-09,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20181109T054039_20181109T054207_T42QZJ_1,3650.3747981381207,3088.66619169754,1791.346774959628,2061.237579557328,2518.4696494727846,2845.7469364491308,3044.799088059275,3246.930037047592,3360.86529875558,3484.4677495962756,0.4234034360038597,0.14319579678849,-0.041473367681302206,0.2147753628608929,2018-11-09,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20181109T054039_20181109T054207_T42QZJ_2,2929.98623853211,2237.4161205766704,1524.7536041939711,1715.959370904325,1692.5674967234602,2193.2365661861077,3334.9665792922674,3799.404325032765,3970.5910878112713,3894.9646133682836,2.1395677733900706,0.4025645554739927,0.150817830708632,0.6037934629705507,2018-11-09,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20181109T054039_20181109T054207_T42QZJ_3,3463.854100719424,2929.257553956835,1782.2123741007192,2017.5858992805754,2397.842589928058,2696.168057553957,2998.9467625899274,3221.321726618705,3310.641151079137,3434.72,0.5529299557489323,0.16054585090768525,-0.023343191990143064,0.24079744867521896,2018-11-09,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20181109T054039_20181109T054207_T43QBD_0,3430.257467925442,2967.8233841684823,1828.4934882595014,2069.9591382231915,2453.3883321229728,2735.0627935124667,2929.8184943113047,3103.429242314209,3190.8835633018634,3280.5023480997334,0.4460946693193518,0.13073211164265536,-0.03613543841876097,0.19608074343702936,2018-11-09,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20181109T054039_20181109T054207_T43QBD_1,3636.6859264194964,3081.1000904288235,1819.5483794203044,2075.1228880110416,2515.6498976726484,2836.941316453287,3040.696111560611,3241.3278758745423,3354.002094141165,3474.9150920946163,0.4425661684067115,0.14273707407592254,-0.040629058677782666,0.2140873131077916,2018-11-09,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20181109T054039_20181109T054207_T43QBD_2,2905.630749014455,2218.9040735873855,1568.1484888304867,1745.5696452036793,1719.609067017083,2168.1300919842315,3395.6826544021033,3815.057161629436,3957.203679369252,3933.508541392905,2.2726598979504775,0.3943198912481165,0.15309334001532598,0.5914277039497023,2018-11-09,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20181109T054039_20181109T054207_T43QBD_3,3437.676368876081,2905.838040345822,1811.8835734870322,2034.5910662824208,2397.025648414986,2677.053025936599,2986.425648414985,3193.7170028818446,3306.825360230548,3408.720461095101,0.590847234482914,0.16017047499655407,-0.019386603573824913,0.24023442541346637,2018-11-09,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20181124T054141_20181124T055041_T42QZJ_0,2906.167141683976,2404.5278972030337,1630.1802811458374,1891.261678179798,2166.684991063233,2463.687454712332,2620.153519153663,2756.9248828559,2789.725134051494,2905.827206415148,0.44115981929753356,0.12561196334513433,-0.02005208044728028,0.18839893055678758,2018-11-24,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20181124T054141_20181124T055041_T42QZJ_1,2281.9872708273956,1904.1659542129755,1480.9781989170704,1691.0188087774293,1918.0925714828534,2158.2343497672655,2249.7011969221994,2368.870665906715,2326.6625819321744,2483.236962097463,0.3730817636581283,0.09504040572943759,0.010911050654045863,0.14254396497345947,2018-11-24,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20181124T054141_20181124T055041_T42QZJ_2,2688.178243774574,2084.0052424639584,1359.332241153342,1614.7863695937092,1577.28374836173,2061.343381389253,3031.1048492791615,3343.029488859764,3416.5412844036696,3517.94495412844,1.717360194883148,0.36735354499043793,0.11841581236202776,0.5509752238180231,2018-11-24,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
